from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
121,70095,1,,,,,,63846690-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846690-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846691-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846691-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846692-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846692-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846694-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846694-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846697-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846697-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846699-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846699-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846702-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846702-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846703-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846703-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846707-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846707-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846708-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846708-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846710-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846710-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846711-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846711-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63846712-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63846712-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868625-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868625-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868626-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868626-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868632-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868632-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868635-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868635-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868638-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868638-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868640-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868640-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868641-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868641-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868642-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868642-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868774-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868774-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868776-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868776-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868779-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868779-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868785-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868785-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868788-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868788-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868789-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868789-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868790-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868790-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868794-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868794-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868795-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868795-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868796-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868796-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868797-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868797-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868800-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868800-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868802-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868802-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868804-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868804-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868808-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868808-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868813-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868813-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868815-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868815-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868816-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868816-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868819-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868819-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868820-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868820-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868822-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868822-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868824-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868824-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868826-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868826-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868831-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868831-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868832-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868832-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868834-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868834-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868835-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868835-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868836-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868836-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868838-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868838-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868839-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868839-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868842-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868842-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868844-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868844-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868845-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868845-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868847-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868847-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868848-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868848-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868849-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868849-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868851-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868851-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868852-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868852-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868853-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868853-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868854-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868854-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868856-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868856-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868860-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868860-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868861-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868861-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868864-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868864-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868865-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868865-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868866-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868866-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868868-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868868-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868869-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868869-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868870-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868870-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868871-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868871-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868872-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868872-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868878-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868878-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868879-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868879-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
121,70095,1,,,,,,63868999-JFKParkAshmontPlatformsJFKParkBraintreePlatforms2JFKParkBraintreePlatforms,63868999-JFKParkAshmontPlatformsJFKParkBraintreePlatforms22
70020,70021,1,,,,,,63145536,63145670
70020,70021,1,,,,,,63145536,63283809
70020,70021,1,,,,,,63145536,63283572
70020,70021,1,,,,,,63283808,63145670
70020,70021,1,,,,,,63283808,63283809
70020,70021,1,,,,,,63283808,63283572
70020,70021,1,,,,,,63283490,63145670
70020,70021,1,,,,,,63283490,63283809
70020,70021,1,,,,,,63283490,63283572
70020,70077,1,,,,,,63145536,63288268
70020,70077,1,,,,,,63145536,63145238
70020,70077,1,,,,,,63145536,63144874
70020,70077,1,,,,,,63145536,63814098
70020,70077,1,,,,,,63145536,63869000
70020,70077,1,,,,,,63283808,63288268
70020,70077,1,,,,,,63283808,63145238
70020,70077,1,,,,,,63283808,63144874
70020,70077,1,,,,,,63283808,63814098
70020,70077,1,,,,,,63283808,63869000
70020,70077,1,,,,,,63283490,63288268
70020,70077,1,,,,,,63283490,63145238
70020,70077,1,,,,,,63283490,63144874
70020,70077,1,,,,,,63283490,63814098
70020,70077,1,,,,,,63283490,63869000
70020,70077,1,,,,,,63145536,63288268-19:45-AlewifeKendall2
70020,70077,1,,,,,,63283808,63288268-19:45-AlewifeKendall2
70020,70077,1,,,,,,63283490,63288268-19:45-AlewifeKendall2
70020,70078,1,,,,,,63145536,63288279
70020,70078,1,,,,,,63145536,63145231
70020,70078,1,,,,,,63145536,63144927
70020,70078,1,,,,,,63145536,63813992
70020,70078,1,,,,,,63145536,63868986
70020,70078,1,,,,,,63283808,63288279
70020,70078,1,,,,,,63283808,63145231
70020,70078,1,,,,,,63283808,63144927
70020,70078,1,,,,,,63283808,63813992
70020,70078,1,,,,,,63283808,63868986
70020,70078,1,,,,,,63283490,63288279
70020,70078,1,,,,,,63283490,63145231
70020,70078,1,,,,,,63283490,63144927
70020,70078,1,,,,,,63283490,63813992
70020,70078,1,,,,,,63283490,63868986
70020,70078,1,,,,,,63145536,63288279-19:45-AlewifeKendall0
70020,70078,1,,,,,,63283808,63288279-19:45-AlewifeKendall0
70020,70078,1,,,,,,63283490,63288279-19:45-AlewifeKendall0
70021,70020,1,,,,,,63145670,63145536
70021,70020,1,,,,,,63145670,63283808
70021,70020,1,,,,,,63145670,63283490
70021,70020,1,,,,,,63283809,63145536
70021,70020,1,,,,,,63283809,63283808
70021,70020,1,,,,,,63283809,63283490
70021,70020,1,,,,,,63283572,63145536
70021,70020,1,,,,,,63283572,63283808
70021,70020,1,,,,,,63283572,63283490
70021,70077,1,,,,,,63145670,63288268
70021,70077,1,,,,,,63145670,63145238
70021,70077,1,,,,,,63145670,63144874
70021,70077,1,,,,,,63145670,63814098
70021,70077,1,,,,,,63145670,63869000
70021,70077,1,,,,,,63283809,63288268
70021,70077,1,,,,,,63283809,63145238
70021,70077,1,,,,,,63283809,63144874
70021,70077,1,,,,,,63283809,63814098
70021,70077,1,,,,,,63283809,63869000
70021,70077,1,,,,,,63283572,63288268
70021,70077,1,,,,,,63283572,63145238
70021,70077,1,,,,,,63283572,63144874
70021,70077,1,,,,,,63283572,63814098
70021,70077,1,,,,,,63283572,63869000
70021,70077,1,,,,,,63145670,63288268-19:45-AlewifeKendall2
70021,70077,1,,,,,,63283809,63288268-19:45-AlewifeKendall2
70021,70077,1,,,,,,63283572,63288268-19:45-AlewifeKendall2
70022,70041,1,,,,,,63145536,63350450
70022,70041,1,,,,,,63145536,63350749
70022,70041,1,,,,,,63145536,63350989
70022,70041,1,,,,,,63283808,63350450
70022,70041,1,,,,,,63283808,63350749
70022,70041,1,,,,,,63283808,63350989
70022,70041,1,,,,,,63283490,63350450
70022,70041,1,,,,,,63283490,63350749
70022,70041,1,,,,,,63283490,63350989
70023,70042,1,,,,,,63145670,63350098
70023,70042,1,,,,,,63145670,63350770
70023,70042,1,,,,,,63145670,63350986
70023,70042,1,,,,,,63283809,63350098
70023,70042,1,,,,,,63283809,63350770
70023,70042,1,,,,,,63283809,63350986
70023,70042,1,,,,,,63283572,63350098
70023,70042,1,,,,,,63283572,63350770
70023,70042,1,,,,,,63283572,63350986
70039,70202,1,,,,,,63350450,62922343
70039,70202,1,,,,,,63350450,62854259
70039,70202,1,,,,,,63350450,62852465
70039,70202,1,,,,,,63350749,62922343
70039,70202,1,,,,,,63350749,62854259
70039,70202,1,,,,,,63350749,62852465
70039,70202,1,,,,,,63350989,62922343
70039,70202,1,,,,,,63350989,62854259
70039,70202,1,,,,,,63350989,62852465
70041,70022,1,,,,,,63350450,63145536
70041,70022,1,,,,,,63350450,63283808
70041,70022,1,,,,,,63350450,63283490
70041,70022,1,,,,,,63350749,63145536
70041,70022,1,,,,,,63350749,63283808
70041,70022,1,,,,,,63350749,63283490
70041,70022,1,,,,,,63350989,63145536
70041,70022,1,,,,,,63350989,63283808
70041,70022,1,,,,,,63350989,63283490
70042,70023,1,,,,,,63350098,63145670
70042,70023,1,,,,,,63350098,63283809
70042,70023,1,,,,,,63350098,63283572
70042,70023,1,,,,,,63350770,63145670
70042,70023,1,,,,,,63350770,63283809
70042,70023,1,,,,,,63350770,63283572
70042,70023,1,,,,,,63350986,63145670
70042,70023,1,,,,,,63350986,63283809
70042,70023,1,,,,,,63350986,63283572
70072,9070071,1,,,,,,63288179-19:45-AlewifeKendall0,63288179-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288265-19:45-AlewifeKendall0,63288265-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288267-19:45-AlewifeKendall0,63288267-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288269-19:45-AlewifeKendall0,63288269-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288271-19:45-AlewifeKendall0,63288271-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288273-19:45-AlewifeKendall0,63288273-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288274-19:45-AlewifeKendall0,63288274-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288275-19:45-AlewifeKendall0,63288275-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288277-19:45-AlewifeKendall0,63288277-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288279-19:45-AlewifeKendall0,63288279-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288281-19:45-AlewifeKendall0,63288281-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288283-19:45-AlewifeKendall0,63288283-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288285-19:45-AlewifeKendall0,63288285-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288287-19:45-AlewifeKendall0,63288287-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288289-19:45-AlewifeKendall0,63288289-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288291-19:45-AlewifeKendall0,63288291-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288293-19:45-AlewifeKendall0,63288293-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288294-19:45-AlewifeKendall0,63288294-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288361-19:45-AlewifeKendall0,63288361-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288362-19:45-AlewifeKendall0,63288362-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288363-19:45-AlewifeKendall0,63288363-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288364-19:45-AlewifeKendall0,63288364-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288365-19:45-AlewifeKendall0,63288365-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288366-19:45-AlewifeKendall0,63288366-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288367-19:45-AlewifeKendall0,63288367-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288368-19:45-AlewifeKendall0,63288368-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288369-19:45-AlewifeKendall0,63288369-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288370-19:45-AlewifeKendall0,63288370-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288371-19:45-AlewifeKendall0,63288371-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288372-19:45-AlewifeKendall0,63288372-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288373-19:45-AlewifeKendall0,63288373-19:45-AlewifeKendall1
70072,9070071,1,,,,,,63288374-19:45-AlewifeKendall0,63288374-19:45-AlewifeKendall1
70075,70076,1,,,,,,63288268,63288279
70075,70076,1,,,,,,63288268,63145231
70075,70076,1,,,,,,63288268,63144927
70075,70076,1,,,,,,63145238,63288279
70075,70076,1,,,,,,63145238,63145231
70075,70076,1,,,,,,63145238,63144927
70075,70076,1,,,,,,63144874,63288279
70075,70076,1,,,,,,63144874,63145231
70075,70076,1,,,,,,63144874,63144927
70075,70076,1,,,,,,63288268-19:45-AlewifeKendall2,63288279
70075,70076,1,,,,,,63288268-19:45-AlewifeKendall2,63145231
70075,70076,1,,,,,,63288268-19:45-AlewifeKendall2,63144927
70075,70076,1,,,,,,63288268,63288279-19:45-AlewifeKendall0
70075,70076,1,,,,,,63145238,63288279-19:45-AlewifeKendall0
70075,70076,1,,,,,,63144874,63288279-19:45-AlewifeKendall0
70075,70076,1,,,,,,63288268-19:45-AlewifeKendall2,63288279-19:45-AlewifeKendall0
70075,70196,1,,,,,,63288268,62922605
70075,70196,1,,,,,,63288268,62853909
70075,70196,1,,,,,,63288268,62851902
70075,70196,1,,,,,,63288268,64574889
70075,70196,1,,,,,,63288268,64594730
70075,70196,1,,,,,,63145238,62922605
70075,70196,1,,,,,,63145238,62853909
70075,70196,1,,,,,,63145238,62851902
70075,70196,1,,,,,,63145238,64574889
70075,70196,1,,,,,,63145238,64594730
70075,70196,1,,,,,,63144874,62922605
70075,70196,1,,,,,,63144874,62853909
70075,70196,1,,,,,,63144874,62851902
70075,70196,1,,,,,,63144874,64574889
70075,70196,1,,,,,,63144874,64594730
70075,70196,1,,,,,,63288268-19:45-AlewifeKendall2,62922605
70075,70196,1,,,,,,63288268-19:45-AlewifeKendall2,62853909
70075,70196,1,,,,,,63288268-19:45-AlewifeKendall2,62851902
70075,70196,1,,,,,,63288268-19:45-AlewifeKendall2,64574889
70075,70196,1,,,,,,63288268-19:45-AlewifeKendall2,64594730
70075,70197,1,,,,,,63288268,62921857
70075,70197,1,,,,,,63288268,62854257
70075,70197,1,,,,,,63288268,62853140
70075,70197,1,,,,,,63288268,64574890
70075,70197,1,,,,,,63288268,64594728
70075,70197,1,,,,,,63145238,62921857
70075,70197,1,,,,,,63145238,62854257
70075,70197,1,,,,,,63145238,62853140
70075,70197,1,,,,,,63145238,64574890
70075,70197,1,,,,,,63145238,64594728
70075,70197,1,,,,,,63144874,62921857
70075,70197,1,,,,,,63144874,62854257
70075,70197,1,,,,,,63144874,62853140
70075,70197,1,,,,,,63144874,64574890
70075,70197,1,,,,,,63144874,64594728
70075,70197,1,,,,,,63288268-19:45-AlewifeKendall2,62921857
70075,70197,1,,,,,,63288268-19:45-AlewifeKendall2,62854257
70075,70197,1,,,,,,63288268-19:45-AlewifeKendall2,62853140
70075,70197,1,,,,,,63288268-19:45-AlewifeKendall2,64574890
